customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C105640,Female,0,Yes,No,63,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,46.6,2938.42,Yes
C105641,Male,0,Yes,Yes,64,No,Yes,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,77.88,4982.86,No
C105642,Female,0,Yes,No,50,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),42.63,2128.39,No
C105643,Male,0,No,No,24,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,45.65,1092.36,No
C105644,Female,0,Yes,Yes,6,No,No,DSL,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),62.96,376.81,Yes
C105645,Female,0,No,No,39,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,60.1,2347.74,No
C105646,Female,0,Yes,No,14,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),33.68,471.56,No
C105647,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Mailed check,28.23,789.55,No
C105648,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Mailed check,91.83,4223.61,Yes
C105649,Male,0,Yes,No,56,Yes,No phone service,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,88.56,4960.81,No
C105650,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,109.49,1094.55,No
C105651,Female,0,Yes,No,65,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,No,Credit card (automatic),77.77,5056.02,Yes
C105652,Male,0,No,No,36,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,76.57,2753.92,No
C105653,Female,0,No,Yes,27,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,28.33,760.62,No
C105654,Female,1,Yes,No,40,Yes,No phone service,No,Yes,No internet service,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),97.22,3889.87,Yes
C105655,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),104.42,315.1,No
C105656,Female,1,No,No,61,Yes,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),96.18,5871.72,No
C105657,Male,1,No,Yes,69,Yes,Yes,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.68,7632.25,Yes
C105658,Female,1,No,No,72,No,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Two year,Yes,Credit card (automatic),115.21,8297.04,Yes
C105659,Male,0,Yes,No,7,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.59,253.87,No
C105660,Female,0,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),38.37,1842.76,No
C105661,Male,0,No,No,1,Yes,No,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.03,115.87,No
C105662,Male,0,No,No,33,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),36.53,1204.97,No
C105663,Male,0,No,Yes,23,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,86.36,1986.9,No
C105664,Female,1,Yes,Yes,1,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.69,62.63,No
C105665,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,One year,No,Credit card (automatic),65.37,2611.26,No
C105666,Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Electronic check,22.99,1078.18,No
C105667,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),44.84,2378.23,No
C105668,Male,0,Yes,No,17,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Two year,Yes,Mailed check,72.54,1233.91,Yes
C105669,Male,1,No,No,55,No,No,Fiber optic,No,No internet service,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),107.12,5886.77,No
C105670,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),79.56,2231.33,Yes
C105671,Female,0,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,80.57,3304.8,No
C105672,Male,0,No,Yes,29,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,112.04,3250.24,Yes
C105673,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,96.96,1063.33,No
C105674,Male,0,No,No,21,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,80.81,1693.53,Yes
C105675,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),107.89,863.8,No
C105676,Female,0,No,No,14,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),49.71,692.83,No
C105677,Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,91.19,270.08,Yes
C105678,Male,1,No,No,51,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,No,Electronic check,44.15,2250.75,No
C105679,Male,0,No,No,35,No,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,85.7,2999.46,Yes
C105680,Female,0,No,No,25,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),74.38,1855.33,No
C105681,Male,0,No,Yes,8,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,73.99,595.01,No
C105682,Male,0,No,No,62,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Two year,Yes,Mailed check,90.32,5601.07,No
C105683,Male,0,No,No,38,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),107.46,4081.6,No
C105684,Male,0,Yes,Yes,30,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,25.99,780.18,Yes
C105685,Male,1,No,No,19,Yes,No,DSL,No,No,No internet service,No,Yes,No,One year,No,Mailed check,77.94,1478.84,No
C105686,Female,0,No,No,56,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),24.79,1383.51,Yes
C105687,Female,0,Yes,No,66,Yes,No,DSL,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),20.52,1354.93,No
C105688,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,76.05,-2.24,No
C105689,Female,1,Yes,Yes,9,Yes,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,63.4,573.36,Yes
C105690,Male,1,No,No,58,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No,No internet service,Two year,No,Electronic check,64.88,3761.86,No
C105691,Female,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,60.11,117.64,Yes
C105692,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,One year,No,Electronic check,106.28,5848.55,No
C105693,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,41.34,2524.0,No
C105694,Female,0,Yes,No,55,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Yes,Two year,No,Mailed check,117.07,6437.17,No
C105695,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,One year,Yes,Electronic check,71.83,1791.7,No
C105696,Female,1,No,Yes,46,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),118.45,5444.11,Yes
C105697,Female,0,No,No,55,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,No,One year,Yes,Electronic check,60.14,3303.42,No
C105698,Female,0,Yes,Yes,23,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),64.43,1480.49,No
C105699,Female,0,Yes,Yes,68,No,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),49.27,3352.93,No
C105700,Male,0,No,No,39,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,43.32,1685.26,No
C105701,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,26.56,845.86,No
C105702,Female,0,Yes,No,63,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),32.75,2062.12,Yes
C105703,Female,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.87,2961.17,Yes
C105704,Female,0,Yes,No,11,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,52.08,574.48,No
C105705,Female,0,No,Yes,17,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,34.1,582.2,No
C105706,Female,0,No,No,25,Yes,No phone service,No,No,No,No,No,No,No internet service,Two year,Yes,Electronic check,76.25,1901.64,No
C105707,Female,0,Yes,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card (automatic),113.67,5682.9,No
C105708,Female,0,No,No,17,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),88.54,1502.94,No
C105709,Female,0,Yes,Yes,47,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,65.12,3059.87,No
C105710,Male,0,Yes,Yes,64,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.63,3109.41,No
C105711,Female,0,No,No,9,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,71.46,642.02,Yes
C105712,Male,0,Yes,No,48,Yes,No phone service,Fiber optic,No,No,No,No,No internet service,No,One year,No,Mailed check,104.66,5026.62,No
C105713,Female,0,No,Yes,5,No,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.15,545.59,No
C105714,Male,0,Yes,No,18,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,20.95,376.12,No
C105715,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer (automatic),51.24,2515.68,Yes
C105716,Male,0,Yes,No,56,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,34.85,1955.6,No
C105717,Male,1,Yes,Yes,57,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),32.28,1843.91,No
C105718,Female,0,No,No,39,Yes,Yes,No,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Electronic check,104.42,4075.76,Yes
C105719,Female,0,No,Yes,37,Yes,Yes,No,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),33.14,1225.45,Yes
C105720,Female,0,No,Yes,36,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,23.95,864.99,No
C105721,Male,0,No,Yes,52,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,103.7,5389.55,No
C105722,Male,1,Yes,No,1,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,38.29,34.87,Yes
C105723,Female,0,Yes,No,53,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,81.79,4338.95,No
C105724,Female,0,No,No,10,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,43.72,436.68,Yes
C105725,Male,0,Yes,Yes,70,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),47.15,3302.83,No
C105726,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),42.64,2216.39,No
C105727,Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),61.48,1289.27,No
C105728,Female,0,No,Yes,69,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),79.2,5465.09,No
C105729,Female,0,No,No,39,Yes,Yes,No,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,73.27,2854.14,No
C105730,Male,0,Yes,No,60,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,One year,No,Mailed check,51.53,3095.07,Yes
C105731,Female,0,No,No,6,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No internet service,Two year,No,Credit card (automatic),100.21,597.81,No
C105732,Male,0,No,No,47,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,23.93,1120.72,No
C105733,Female,0,Yes,No,32,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Electronic check,118.43,3786.63,No
C105734,Female,1,No,Yes,43,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,One year,Yes,Credit card (automatic),115.67,4974.06,Yes
C105735,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,110.79,3988.84,Yes
C105736,Male,0,Yes,Yes,58,No,No,DSL,No internet service,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,41.3,2391.63,No
C105737,Female,0,No,Yes,4,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,59.6,238.93,No
C105738,Male,0,Yes,No,40,Yes,No phone service,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),76.8,3071.94,No
C105739,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,74.74,5081.96,Yes
C105740,Male,0,No,No,56,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,44.66,2496.23,No
C105741,Male,0,Yes,No,68,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),62.37,4239.24,No
C105742,Male,0,Yes,No,29,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.88,2979.87,Yes
C105743,Female,1,No,No,32,Yes,No,DSL,No internet service,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),58.46,1866.52,No
C105744,Female,0,No,Yes,12,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,54.72,653.14,Yes
C105745,Male,1,Yes,No,33,Yes,No phone service,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.64,2630.94,Yes
C105746,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.87,674.02,Yes
C105747,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,44.36,2129.98,Yes
C105748,Female,0,No,Yes,55,Yes,No phone service,DSL,Yes,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),35.56,1952.0,No
C105749,Male,0,Yes,No,31,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),34.54,1075.55,No
C105750,Male,0,Yes,Yes,70,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,79.21,5540.34,No
C105751,Male,0,No,No,68,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),48.15,3273.47,No
C105752,Female,0,No,No,56,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Mailed check,87.89,4917.64,Yes
C105753,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),52.42,1628.75,No
C105754,Male,0,No,Yes,32,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.93,2649.11,No
C105755,Male,1,No,No,13,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),74.76,969.78,Yes
C105756,Male,0,No,No,24,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,Two year,No,Mailed check,45.86,1101.87,No
C105757,Female,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,89.14,5352.87,Yes
C105758,Male,0,No,Yes,0,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),111.78,-2.67,No
C105759,Male,0,Yes,No,53,Yes,No,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),83.19,4411.12,Yes
C105760,Male,0,Yes,No,70,No,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,23.19,1626.24,Yes
C105761,Male,0,No,No,1,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),20.94,23.26,No
C105762,Female,0,No,No,6,Yes,No,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),28.18,169.04,Yes
C105763,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),112.3,1456.34,Yes
